id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
dai,dai,Dai,0.999671,4345030720,2.249e-05,0.00225,62915099,2025-12-09T15:16:21.610Z
susds,susds,sUSDS,1.08,4277598470,0.00187487,0.1739,24945119,2025-12-09T15:16:28.696Z
world-liberty-financial,wlfi,World Liberty Financial,0.150404,4098391127,-0.003527185623362239,-2.2914,90297506,2025-12-09T15:16:18.144Z
the-open-network,ton,Toncoin,1.63,3991293161,-0.015486706560494445,-0.93957,83228221,2025-12-09T15:16:17.301Z
crypto-com-chain,cro,Cronos,0.104133,3897997955,0.00029725,0.28627,14185131,2025-12-09T15:16:21.437Z
paypal-usd,pyusd,PayPal USD,1.0,3817604624,0.00088924,0.08897,87541923,2025-12-09T15:16:26.676Z
mantle,mnt,Mantle,1.11,3616661830,-0.002886881142449615,-0.25931,121154887,2025-12-09T15:16:24.948Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3584417375,0.0002889,0.02392,73887608,2025-12-09T15:16:24.272Z
polkadot,dot,Polkadot,2.13,3513209227,-0.002949013233652931,-0.13805,156669087,2025-12-09T15:16:26.740Z
uniswap,uni,Uniswap,5.53,3483894704,-0.10206203019666127,-1.81074,232204489,2025-12-09T15:16:17.651Z
bittensor,tao,Bittensor,307.9,2958214382,14.12,4.80591,141422677,2025-12-09T15:16:20.300Z
aave,aave,Aave,188.72,2885549569,-7.975247833378404,-4.05467,351036463,2025-12-09T15:16:19.077Z
usd1-wlfi,usd1,USD1,0.99922,2726728576,-3.7986738285922e-05,-0.0038,231564702,2025-12-09T15:16:17.820Z
canton-network,cc,Canton,0.073993,2664786967,0.00084028,1.14866,22905575,2025-12-09T15:16:22.306Z
bitget-token,bgb,Bitget Token,3.58,2503742068,0.03929035,1.11052,87800266,2025-12-09T15:16:20.197Z
okb,okb,OKB,111.72,2347593070,0.715416,0.64449,39084385,2025-12-09T15:16:25.908Z
memecore,m,MemeCore,1.35,2319936688,0.109621,8.86489,17619833,2025-12-09T15:16:24.938Z
near,near,NEAR Protocol,1.77,2274936136,0.0033969,0.19193,165669583,2025-12-09T15:16:26.999Z
tether-gold,xaut,Tether Gold,4202.61,2194956585,20.86,0.49886,231582198,2025-12-09T15:16:17.155Z
falcon-finance,usdf,Falcon USD,0.998713,2187964918,-0.000148612183207386,-0.01488,1238813,2025-12-09T15:16:22.392Z
ethereum-classic,etc,Ethereum Classic,13.47,2085940064,0.03222311,0.23973,51028060,2025-12-09T15:16:22.400Z
ethena,ena,Ethena,0.268914,2071498090,-0.007924417924255911,-2.86247,221698470,2025-12-09T15:16:22.372Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2029279036,0.0,0.0,0.0,2025-12-09T15:15:06.448Z
pepe,pepe,Pepe,4.67e-06,1976865869,-1.18369900855e-07,-2.46986,467177612,2025-12-09T15:16:26.627Z
aster-2,aster,Aster,0.940934,1967973980,-0.00594830098655974,-0.6282,206228934,2025-12-09T15:16:19.657Z
binance-peg-weth,weth,Binance-Peg WETH,3133.74,1901481301,26.16,0.84178,59712435,2025-12-09T15:16:20.237Z
jito-staked-sol,jitosol,Jito Staked SOL,166.37,1881331867,-3.8774750408954333,-2.27753,30716532,2025-12-09T15:16:24.011Z
internet-computer,icp,Internet Computer,3.45,1862830842,0.00389932,0.11301,71246613,2025-12-09T15:16:23.909Z
pi-network,pi,Pi Network,0.217586,1818001674,-0.000733299300201495,-0.33588,14636080,2025-12-09T15:16:26.662Z
rain,rain,Rain,0.00760685,1809499403,-4.3024979555328e-05,-0.56243,24857127,2025-12-09T15:16:27.310Z
pump-fun,pump,Pump.fun,0.00300645,1780430143,-4.0256371784386e-05,-1.32131,109678908,2025-12-09T15:16:27.017Z
wrapped-solana,sol,Wrapped SOL,133.36,1684850903,-3.1028348683654485,-2.27382,614944788,2025-12-09T15:16:18.875Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.67,1674846089,-0.03526734955878119,-0.74944,33627068,2025-12-09T15:16:24.068Z
ondo-finance,ondo,Ondo,0.484302,1537825393,0.00280649,0.58287,101957951,2025-12-09T15:16:26.043Z
hash-2,hash,Provenance Blockchain,0.02932507,1527765511,0.00075969,2.65949,93416,2025-12-09T15:16:23.166Z
htx-dao,htx,HTX DAO,1.63e-06,1518525841,7.879e-09,0.48584,14622773,2025-12-09T15:16:23.422Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1516843684,0.00040716,0.03571,30103172,2025-12-09T15:16:28.687Z
worldcoin-wld,wld,Worldcoin,0.61264,1478827311,0.01948852,3.28559,135334755,2025-12-09T15:16:18.227Z
pax-gold,paxg,PAX Gold,4203.14,1431002452,10.28,0.24509,79237707,2025-12-09T15:16:26.606Z
global-dollar,usdg,Global Dollar,0.999778,1395638525,-2.3532632497658e-05,-0.00235,24883256,2025-12-09T15:16:22.946Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1364189325,0.00107745,0.09745,417967,2025-12-09T15:16:28.675Z
kaspa,kas,Kaspa,0.050672,1348484336,-0.001930819498861175,-3.67058,23131694,2025-12-09T15:16:24.149Z
kucoin-shares,kcs,KuCoin,10.31,1344568533,0.116173,1.14001,1708832,2025-12-09T15:16:24.288Z
rocket-pool-eth,reth,Rocket Pool ETH,3593.86,1320010883,24.67,0.69129,11271367,2025-12-09T15:16:27.466Z
bfusd,bfusd,BFUSD,0.999001,1318811210,-0.000175532440711557,-0.01757,20223244,2025-12-09T15:16:24.979Z
aptos,apt,Aptos,1.77,1310372228,-0.00143118452037938,-0.08078,227286532,2025-12-09T15:16:24.488Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.123877,1308304336,-0.000236341159722764,-0.19042,57219871,2025-12-09T15:16:26.794Z
hashnote-usyc,usyc,Circle USYC,1.11,1302079894,-0.001198067003121306,-0.10793,1776057,2025-12-09T15:16:23.239Z
ripple-usd,rlusd,Ripple USD,0.99966,1292663445,-0.000247321978782855,-0.02473,39181757,2025-12-09T15:16:27.437Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),1.0,1287119846,0.00028583,0.02858,167819764,2025-12-09T15:16:20.452Z
quant-network,qnt,Quant,87.29,1270079839,-1.3719427481764939,-1.54733,14192488,2025-12-09T15:16:27.081Z
sky,sky,Sky,0.054736,1256763256,0.00126447,2.36476,10907305,2025-12-09T15:16:27.944Z
gatechain-token,gt,Gate,10.29,1213788318,-0.13518912442253317,-1.29684,1467729,2025-12-09T15:16:22.809Z
arbitrum,arb,Arbitrum,0.215673,1212295421,0.00369259,1.74195,125476528,2025-12-09T15:16:19.567Z
wbnb,wbnb,Wrapped BNB,888.47,1202322303,-14.196315655821422,-1.5727,277140317,2025-12-09T15:16:18.708Z
algorand,algo,Algorand,0.13401,1186163703,-0.00087892594462452,-0.65159,31148889,2025-12-09T15:16:19.201Z
official-trump,trump,Official Trump,5.79,1160474611,0.057186,0.99759,214569218,2025-12-09T15:16:26.105Z
binance-staked-sol,bnsol,Binance Staked SOL,144.75,1156446715,-3.28341732265136,-2.21809,1481285,2025-12-09T15:16:23.745Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3318.04,1147203029,26.53,0.80596,105306,2025-12-09T15:16:24.067Z
cosmos,atom,Cosmos Hub,2.27,1093889864,0.03960456,1.77744,35993334,2025-12-09T15:16:21.558Z
vechain,vet,VeChain,0.01261183,1088874045,1.661e-05,0.13189,21371694,2025-12-09T15:16:18.213Z
filecoin,fil,Filecoin,1.49,1082717689,-0.013863669309146065,-0.92267,101618029,2025-12-09T15:16:22.679Z
ignition-fbtc,fbtc,Function FBTC,90005,1065280837,-299.17512589579565,-0.3313,1046.7,2025-12-09T15:16:23.597Z
flare-networks,flr,Flare,0.01293252,1041009143,-0.000147077680812201,-1.12448,4444174,2025-12-09T15:16:22.543Z
liquid-staked-ethereum,lseth,Liquid Staked ETH,3330.95,1034120147,-15.244773077266018,-0.45559,67784,2025-12-09T15:16:24.475Z
