id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
ethereum-classic,etc,Ethereum Classic,13.23,2048753372,0.04616232,0.35005,40967522,2025-12-07T09:20:08.895Z
aster-2,aster,Aster,0.965615,2030050099,-0.026711079097073487,-2.69177,154483744,2025-12-07T09:19:58.942Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T09:20:05.568Z
ethena,ena,Ethena,0.258708,1991977560,0.00114009,0.44264,131969446,2025-12-07T09:20:08.848Z
pepe,pepe,Pepe,4.47e-06,1883305101,1.10538e-07,2.53284,219682504,2025-12-07T09:20:18.491Z
internet-computer,icp,Internet Computer,3.46,1874560841,-0.039271554014057575,-1.12265,48306357,2025-12-07T09:20:19.515Z
jito-staked-sol,jitosol,Jito Staked SOL,164.55,1866214717,-0.47750792322909774,-0.28936,8878770,2025-12-07T09:20:07.684Z
pi-network,pi,Pi Network,0.222284,1854148159,-0.004365663256191782,-1.92617,10889547,2025-12-07T09:20:18.925Z
binance-peg-weth,weth,Binance-Peg WETH,3036.25,1837689036,9.69,0.32026,27321894,2025-12-07T09:19:59.427Z
rain,rain,Rain,0.00758763,1807666735,0.00014455,1.94211,23645699,2025-12-07T09:20:13.273Z
pump-fun,pump,Pump.fun,0.00295907,1747696536,4.871e-05,1.67367,110502467,2025-12-07T09:20:13.155Z
wrapped-solana,sol,Wrapped SOL,132.16,1675284025,-0.2881593351093841,-0.21756,409258239,2025-12-07T09:20:18.229Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.63,1674885337,-0.000622245153727441,-0.01344,11437549,2025-12-07T09:20:07.732Z
htx-dao,htx,HTX DAO,1.65e-06,1535802071,-1.6389251936e-08,-0.98292,10438048,2025-12-07T09:20:17.703Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486348466,0.00028142,0.02468,3525785,2025-12-07T09:20:15.773Z
ondo-finance,ondo,Ondo,0.464083,1467512267,0.00072164,0.15574,30292908,2025-12-07T09:20:11.605Z
pax-gold,paxg,PAX Gold,4213.51,1431588813,-0.757904462490842,-0.01798,38475853,2025-12-07T09:20:15.182Z
hash-2,hash,Provenance Blockchain,0.02691546,1399267787,-0.001980291130883924,-6.85323,2846.81,2025-12-07T09:20:14.136Z
worldcoin-wld,wld,Worldcoin,0.578934,1382519913,0.00206164,0.35738,56557194,2025-12-07T09:20:17.572Z
global-dollar,usdg,Global Dollar,0.999904,1368313853,0.00012027,0.01203,7502962,2025-12-07T09:20:11.562Z
kaspa,kas,Kaspa,0.050691,1358469307,-0.001609814926666592,-3.078,18756434,2025-12-07T09:20:07.923Z
kucoin-shares,kcs,KuCoin,10.17,1319698851,0.159892,1.59655,3184183,2025-12-07T09:20:09.087Z
bfusd,bfusd,BFUSD,0.999445,1319254945,-1.898406829182e-06,-0.00019,7280057,2025-12-07T09:20:11.125Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
quant-network,qnt,Quant,89.66,1306548227,-0.23175285529377732,-0.25781,15846989,2025-12-07T09:20:13.292Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302291756,0.00044137,0.0399,571287,2025-12-07T09:20:15.729Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122559,1292975619,0.0021402,1.77729,50188312,2025-12-07T09:20:13.046Z
ripple-usd,rlusd,Ripple USD,0.999608,1292603903,0.0001489,0.0149,29672942,2025-12-07T09:20:13.612Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999729,1288718119,-3.2784043119127e-05,-0.00328,129486977,2025-12-07T09:19:59.617Z
rocket-pool-eth,reth,Rocket Pool ETH,3493.32,1276340367,16.85,0.48478,1196421,2025-12-07T09:20:13.792Z
aptos,apt,Aptos,1.72,1269859791,0.02211925,1.29911,206809596,2025-12-07T09:19:58.399Z
sky,sky,Sky,0.052594,1209429865,-0.000412852308863246,-0.77887,8991218,2025-12-07T09:20:18.773Z
gatechain-token,gt,Gate,10.23,1202838934,0.102272,1.0099,1234178,2025-12-07T09:20:11.081Z
wbnb,wbnb,Wrapped BNB,890.3,1201301281,6.71,0.75962,469690583,2025-12-07T09:20:17.942Z
algorand,algo,Algorand,0.133803,1181519163,0.0009579,0.72106,27619502,2025-12-07T09:20:19.586Z
arbitrum,arb,Arbitrum,0.207332,1165841228,0.00440972,2.17311,75804662,2025-12-07T09:19:58.546Z
official-trump,trump,Official Trump,5.68,1137375762,-0.05561935150423203,-0.96962,152115483,2025-12-07T09:20:11.147Z
binance-staked-sol,bnsol,Binance Staked SOL,143.5,1132430773,-0.35199424291531045,-0.24469,1296964,2025-12-07T09:20:09.609Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3215.11,1092894785,6.13,0.19111,100670,2025-12-07T09:20:07.774Z
vechain,vet,VeChain,0.0125897,1081647986,-2.3990454174991e-05,-0.19019,15406535,2025-12-07T09:20:16.863Z
filecoin,fil,Filecoin,1.48,1076002876,0.00768239,0.52012,65230166,2025-12-07T09:20:09.900Z
cosmos,atom,Cosmos Hub,2.22,1068107517,0.0061061,0.2762,27384400,2025-12-07T09:20:05.086Z
usdtb,usdtb,USDtb,0.999921,1049668409,-0.000214271146520506,-0.02142,65083,2025-12-07T09:20:16.556Z
ignition-fbtc,fbtc,Function FBTC,89263,1046474506,-419.25531414023135,-0.46749,19589.12,2025-12-07T09:20:18.643Z
flare-networks,flr,Flare,0.01297915,1045843544,-4.2396562744016e-05,-0.32559,3573062,2025-12-07T09:20:13.238Z
