id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
usd1-wlfi,usd1,USD1,0.999135,2725254927,1.46023e-07,1e-05,198244940,2025-12-07T08:12:33.672Z
bittensor,tao,Bittensor,281.85,2705941428,4.15,1.49528,67204939,2025-12-07T08:12:33.232Z
bitget-token,bgb,Bitget Token,3.53,2472522183,0.052762,1.51639,46267598,2025-12-07T08:12:33.158Z
okb,okb,OKB,107.22,2252147644,2.29,2.18609,34009712,2025-12-07T08:12:33.190Z
canton-network,cc,Canton,0.062459,2238391721,0.00168462,2.77192,18486223,2025-12-07T08:12:33.217Z
tether-gold,xaut,Tether Gold,4211.45,2194215771,1.22,0.02901,211462535,2025-12-07T08:12:33.212Z
falcon-finance,usdf,Falcon USD,0.999721,2188787669,0.00082326,0.08242,394291,2025-12-07T08:12:33.850Z
near,near,NEAR Protocol,1.71,2186934043,0.02172738,1.29058,142709197,2025-12-07T08:12:33.621Z
memecore,m,MemeCore,1.26,2152202412,-0.06117306000025757,-4.63698,12441119,2025-12-07T08:12:33.288Z
ethereum-classic,etc,Ethereum Classic,13.24,2047963638,0.05938,0.45039,41358563,2025-12-07T08:12:33.217Z
aster-2,aster,Aster,0.968842,2035327665,-0.03267685463258063,-3.26273,160877231,2025-12-07T08:12:34.027Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T08:10:05.176Z
ethena,ena,Ethena,0.259375,2000636944,-0.000457585272540639,-0.17611,132142264,2025-12-07T08:12:35.192Z
pepe,pepe,Pepe,4.5e-06,1891992359,1.36337e-07,3.12761,219948708,2025-12-07T08:12:33.510Z
internet-computer,icp,Internet Computer,3.48,1886821862,-0.0294134181576009,-0.83823,49868828,2025-12-07T08:12:33.319Z
jito-staked-sol,jitosol,Jito Staked SOL,164.43,1865193762,-1.0394451105210294,-0.62819,8861313,2025-12-07T08:12:33.341Z
pi-network,pi,Pi Network,0.221837,1850164043,-0.005563142852704095,-2.44641,8463109,2025-12-07T08:12:33.350Z
binance-peg-weth,weth,Binance-Peg WETH,3033.71,1837135980,8.8,0.29084,28534860,2025-12-07T08:12:33.572Z
rain,rain,Rain,0.00750102,1780013097,3.321e-05,0.44475,23930470,2025-12-07T08:12:33.446Z
pump-fun,pump,Pump.fun,0.00298014,1758627985,5.889e-05,2.01599,111341349,2025-12-07T08:12:33.372Z
wrapped-solana,sol,Wrapped SOL,131.86,1672861220,-0.8298357749629304,-0.62537,411998498,2025-12-07T08:12:33.941Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.63,1672404603,-0.009133341169020426,-0.19705,13116168,2025-12-07T08:12:33.337Z
htx-dao,htx,HTX DAO,1.65e-06,1535387175,-1.768190488e-08,-1.05985,10592400,2025-12-07T08:12:33.489Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486209801,0.00031388,0.02753,4056699,2025-12-07T08:12:33.189Z
ondo-finance,ondo,Ondo,0.463917,1465821638,0.00040357,0.08707,30550960,2025-12-07T08:12:33.450Z
pax-gold,paxg,PAX Gold,4213.49,1431415711,0.930888,0.0221,41463966,2025-12-07T08:12:33.735Z
hash-2,hash,Provenance Blockchain,0.02704488,1406053543,-0.001811806122052815,-6.27864,2862.16,2025-12-07T08:12:33.869Z
worldcoin-wld,wld,Worldcoin,0.579176,1383139641,0.00111154,0.19229,56948251,2025-12-07T08:12:34.198Z
global-dollar,usdg,Global Dollar,0.999721,1368215938,1.427e-05,0.00143,10927066,2025-12-07T08:12:33.298Z
kaspa,kas,Kaspa,0.051017,1366266081,-0.001417047572843944,-2.70252,19281189,2025-12-07T08:12:33.278Z
bfusd,bfusd,BFUSD,0.999342,1319131311,-9.3989087062152e-05,-0.0094,7237269,2025-12-07T08:12:33.328Z
kucoin-shares,kcs,KuCoin,10.13,1314183237,0.07893,0.78522,3466590,2025-12-07T08:12:33.290Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
quant-network,qnt,Quant,89.69,1304568694,-0.11941918458421696,-0.13297,15581800,2025-12-07T08:12:33.447Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302173894,0.00098151,0.08871,1410252,2025-12-07T08:12:33.959Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122973,1299509346,0.00273295,2.27292,50454552,2025-12-07T08:12:34.042Z
ripple-usd,rlusd,Ripple USD,0.999504,1292323982,3.637e-05,0.00364,33188359,2025-12-07T08:12:33.574Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999764,1288787409,8.764e-05,0.00877,127185715,2025-12-07T08:12:33.591Z
rocket-pool-eth,reth,Rocket Pool ETH,3488.69,1275234868,5.53,0.15862,1200967,2025-12-07T08:12:33.347Z
aptos,apt,Aptos,1.72,1266922359,-0.00502130690716629,-0.29053,216052086,2025-12-07T08:12:33.852Z
sky,sky,Sky,0.052879,1211636616,-0.000211381472043824,-0.39815,8795324,2025-12-07T08:12:33.464Z
wbnb,wbnb,Wrapped BNB,890.24,1202876214,7.45,0.84447,206363384,2025-12-07T08:12:34.695Z
gatechain-token,gt,Gate,10.24,1201808208,0.121146,1.19763,1268425,2025-12-07T08:12:34.026Z
algorand,algo,Algorand,0.133952,1180507464,0.00128501,0.9686,26914677,2025-12-07T08:12:33.731Z
arbitrum,arb,Arbitrum,0.207816,1168369549,0.00499972,2.46515,79288745,2025-12-07T08:12:33.557Z
official-trump,trump,Official Trump,5.7,1139837034,-0.015017437570675085,-0.26285,154096421,2025-12-07T08:12:34.067Z
binance-staked-sol,bnsol,Binance Staked SOL,143.44,1131488813,-0.7153014032820693,-0.49619,1357815,2025-12-07T08:12:33.299Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3212.6,1091794833,5.08,0.15827,101639,2025-12-07T08:12:33.306Z
vechain,vet,VeChain,0.01262469,1086440737,-1.0189209372697e-05,-0.08064,15891239,2025-12-07T08:12:33.395Z
filecoin,fil,Filecoin,1.49,1078132026,0.01053956,0.71366,66433619,2025-12-07T08:12:34.581Z
cosmos,atom,Cosmos Hub,2.22,1069513833,0.01205798,0.54646,27605716,2025-12-07T08:12:33.772Z
usdtb,usdtb,USDtb,1.0,1049039503,0.00031374,0.03137,64554,2025-12-07T08:12:33.415Z
ignition-fbtc,fbtc,Function FBTC,89397,1048140964,71.98,0.08058,19918.17,2025-12-07T08:12:33.305Z
flare-networks,flr,Flare,0.01302169,1045496437,1.099e-05,0.08451,3385570,2025-12-07T08:12:33.340Z
