id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
binance-peg-weth,weth,Binance-Peg WETH,3136.17,1897376999,21.06,0.67594,59443677,2025-12-09T15:27:51.650Z
jito-staked-sol,jitosol,Jito Staked SOL,166.58,1878026018,-2.8896836424212324,-1.70512,30786538,2025-12-09T15:27:43.855Z
internet-computer,icp,Internet Computer,3.46,1876856770,0.01750571,0.50782,71505611,2025-12-09T15:27:43.819Z
pi-network,pi,Pi Network,0.218394,1821826231,-0.000489035172852592,-0.22342,14707614,2025-12-09T15:27:46.055Z
rain,rain,Rain,0.00761143,1809196317,-2.9730361935684e-05,-0.38908,24903271,2025-12-09T15:27:46.597Z
pump-fun,pump,Pump.fun,0.00301873,1781038312,-1.2223964948808e-05,-0.4033,109353893,2025-12-09T15:27:46.517Z
wrapped-solana,sol,Wrapped SOL,133.62,1685893837,-2.3241429991013263,-1.70963,612761342,2025-12-09T15:27:50.304Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.67,1678607597,-0.033409398934168166,-0.7097,34458748,2025-12-09T15:27:43.687Z
ondo-finance,ondo,Ondo,0.485086,1533823282,0.00631907,1.31986,91315732,2025-12-09T15:27:45.657Z
hash-2,hash,Provenance Blockchain,0.02932512,1527141639,0.00075975,2.65967,93417,2025-12-09T15:27:42.844Z
htx-dao,htx,HTX DAO,1.63e-06,1517513370,1.123e-08,0.69309,14608591,2025-12-09T15:27:43.081Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1517275960,0.00064068,0.05619,31074445,2025-12-09T15:27:48.205Z
worldcoin-wld,wld,Worldcoin,0.613383,1474567577,0.02137536,3.61066,131461996,2025-12-09T15:27:49.704Z
pax-gold,paxg,PAX Gold,4209.67,1430218430,8.52,0.20278,78359986,2025-12-09T15:27:50.894Z
global-dollar,usdg,Global Dollar,0.999787,1395543622,1.01e-05,0.00101,25459759,2025-12-09T15:27:42.589Z
kaspa,kas,Kaspa,0.051506,1378192351,-0.000867454008713422,-1.65628,24810186,2025-12-09T15:27:43.735Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1364157629,0.00108681,0.0983,417595,2025-12-09T15:27:48.304Z
kucoin-shares,kcs,KuCoin,10.31,1342477146,0.152047,1.49729,4833366,2025-12-09T15:27:43.888Z
bfusd,bfusd,BFUSD,0.999002,1318681850,-0.000288846703957346,-0.02891,20227736,2025-12-09T15:27:51.397Z
rocket-pool-eth,reth,Rocket Pool ETH,3602.18,1316834072,30.73,0.86044,11214271,2025-12-09T15:27:46.977Z
aptos,apt,Aptos,1.78,1315381615,0.0050521,0.28473,119167918,2025-12-09T15:27:50.919Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.124121,1310928273,9.74e-05,0.07853,57321533,2025-12-09T15:27:46.365Z
hashnote-usyc,usyc,Circle USYC,1.11,1302082799,-0.001198777530662332,-0.10799,1776055,2025-12-09T15:27:42.929Z
ripple-usd,rlusd,Ripple USD,0.999435,1292394166,-0.0002797520306701,-0.02798,42336467,2025-12-09T15:27:47.028Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),1.0,1288994313,0.000373,0.03731,159114128,2025-12-09T15:27:51.739Z
quant-network,qnt,Quant,87.39,1270328624,-1.0558623021947682,-1.19378,14018716,2025-12-09T15:27:52.017Z
sky,sky,Sky,0.054771,1255819561,0.00132564,2.48037,10926663,2025-12-09T15:27:47.429Z
arbitrum,arb,Arbitrum,0.215969,1212665749,0.00441015,2.0846,124699953,2025-12-09T15:27:51.008Z
gatechain-token,gt,Gate,10.28,1208239531,-0.11528389339816236,-1.10938,3162442,2025-12-09T15:27:42.457Z
wbnb,wbnb,Wrapped BNB,888.4,1204211868,-15.366088033662663,-1.70023,280718855,2025-12-09T15:27:50.380Z
algorand,algo,Algorand,0.134352,1185177504,0.00032078,0.23933,38673332,2025-12-09T15:27:50.620Z
official-trump,trump,Official Trump,5.79,1159404684,0.076629,1.34051,215408416,2025-12-09T15:27:45.406Z
binance-staked-sol,bnsol,Binance Staked SOL,145.11,1156600260,-2.693666464255415,-1.82246,1453029,2025-12-09T15:27:51.459Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3321.86,1144504610,27.43,0.83256,105428,2025-12-09T15:27:43.710Z
cosmos,atom,Cosmos Hub,2.28,1098886423,0.055101,2.47527,36891831,2025-12-09T15:27:52.767Z
vechain,vet,VeChain,0.01266854,1089890965,8.658e-05,0.68813,20615106,2025-12-09T15:27:49.254Z
filecoin,fil,Filecoin,1.49,1082107999,-0.00457158544523506,-0.30527,99689853,2025-12-09T15:27:42.471Z
ignition-fbtc,fbtc,Function FBTC,90048,1053192340,87.69,0.09748,1047.17,2025-12-09T15:27:43.330Z
liquid-staked-ethereum,lseth,Liquid Staked ETH,3350.61,1040197568,4.67,0.13945,68721,2025-12-09T15:27:44.057Z
flare-networks,flr,Flare,0.01293213,1039849613,-9.433929570297e-05,-0.72421,4504070,2025-12-09T15:27:42.216Z
