id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
stellar,xlm,Stellar,0.240295,7789085888,0.00126165,0.52781,71216453,2025-12-07T09:28:21.677Z
wrapped-eeth,weeth,Wrapped eETH,3279.14,7733042565,0.943055,0.02877,12681488,2025-12-07T09:28:23.967Z
monero,xmr,Monero,383.14,7098691675,-13.070886257193422,-3.29895,101763930,2025-12-07T09:28:29.241Z
ethena-usde,usde,Ethena USDe,0.998837,6699381668,-0.000693075432761314,-0.06934,78799676,2025-12-07T09:28:26.752Z
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,89220,6471933951,-364.3867398019356,-0.40675,157552364,2025-12-07T09:28:25.721Z
litecoin,ltc,Litecoin,81.71,6270110037,1.18,1.47087,373433691,2025-12-07T09:28:28.928Z
sui,sui,Sui,1.57,5858688912,0.03654775,2.38708,578160250,2025-12-07T09:28:21.894Z
avalanche-2,avax,Avalanche,13.35,5738292840,0.105741,0.79809,271202559,2025-12-07T09:28:24.375Z
hedera-hashgraph,hbar,Hedera,0.133556,5672938994,0.00051849,0.38973,90341195,2025-12-07T09:28:27.548Z
zcash,zec,Zcash,336.41,5525556576,-13.309718551454239,-3.80583,629496819,2025-12-07T09:28:24.517Z
shiba-inu,shib,Shiba Inu,8.41e-06,4967998572,5.664e-08,0.67836,105035524,2025-12-07T09:28:20.987Z
dai,dai,Dai,0.999477,4337200300,-0.000166993915734825,-0.01671,55198525,2025-12-07T09:28:26.262Z
susds,susds,sUSDS,1.078,4211897066,-0.007528127136927854,-0.69337,3959212,2025-12-07T09:28:21.548Z
world-liberty-financial,wlfi,World Liberty Financial,0.147759,4025674554,-0.0010628644250682,-0.71419,69811745,2025-12-07T09:28:23.381Z
usdt0,usdt0,USDT0,0.999507,3949922393,-0.00051620747592418,-0.05162,113588883,2025-12-07T09:28:23.051Z
the-open-network,ton,Toncoin,1.58,3856222616,-0.007253122742485907,-0.45797,64408973,2025-12-07T09:28:22.123Z
crypto-com-chain,cro,Cronos,0.103084,3851113411,-0.00105535725404747,-1.01341,11178225,2025-12-07T09:28:25.971Z
paypal-usd,pyusd,PayPal USD,0.999918,3847082704,7.477e-05,0.00748,49071518,2025-12-07T09:28:30.301Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3666467643,2.61e-06,0.00022,25241612,2025-12-07T09:28:26.676Z
uniswap,uni,Uniswap,5.54,3498738590,0.055549,1.01303,184671659,2025-12-07T09:28:22.793Z
polkadot,dot,Polkadot,2.11,3483518389,0.01451351,0.69119,132029605,2025-12-07T09:28:30.620Z
mantle,mnt,Mantle,1.069,3477997130,-0.00341753865106087,-0.31882,61624946,2025-12-07T09:28:28.715Z
aave,aave,Aave,188.28,2861938074,5.06,2.7597,168802888,2025-12-07T09:28:23.181Z
usd1-wlfi,usd1,USD1,0.999162,2724993484,-1.1794974133617e-05,-0.00118,175716980,2025-12-07T09:28:22.696Z
bittensor,tao,Bittensor,281.44,2703401203,3.99,1.43741,67850851,2025-12-07T09:28:24.966Z
bitget-token,bgb,Bitget Token,3.53,2474858075,0.03743211,1.07037,47171930,2025-12-07T09:28:24.808Z
okb,okb,OKB,107.05,2248383629,2.61,2.5031,34158206,2025-12-07T09:28:29.653Z
canton-network,cc,Canton,0.062499,2238843183,0.0016133,2.64974,17255442,2025-12-07T09:28:25.202Z
tether-gold,xaut,Tether Gold,4210.69,2198369651,-1.0274935958550486,-0.0244,210819378,2025-12-07T09:28:21.915Z
memecore,m,MemeCore,1.28,2191289557,-0.056679260751116844,-4.23582,12418556,2025-12-07T09:28:28.880Z
falcon-finance,usdf,Falcon USD,0.999245,2188561216,0.00068162,0.06826,330703,2025-12-07T09:28:26.730Z
near,near,NEAR Protocol,1.7,2180883968,-0.003332548506375987,-0.19601,142222000,2025-12-07T09:28:29.584Z
ethereum-classic,etc,Ethereum Classic,13.19,2044840924,-0.007266551355312956,-0.05505,42682352,2025-12-07T09:28:26.804Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T09:25:05.275Z
aster-2,aster,Aster,0.954419,2002053383,-0.03646005974982258,-3.67957,155540275,2025-12-07T09:28:24.123Z
ethena,ena,Ethena,0.258437,1988123759,0.00026267,0.10174,138525382,2025-12-07T09:28:26.849Z
pepe,pepe,Pepe,4.46e-06,1879742861,9.6374e-08,2.20782,217345486,2025-12-07T09:28:30.460Z
jito-staked-sol,jitosol,Jito Staked SOL,164.31,1865925694,-0.7759783881413966,-0.47004,8609813,2025-12-07T09:28:28.142Z
internet-computer,icp,Internet Computer,3.44,1865514951,-0.05442962515621641,-1.55691,48471732,2025-12-07T09:28:28.124Z
pi-network,pi,Pi Network,0.221438,1850055679,-0.00487615405961847,-2.15459,10935008,2025-12-07T09:28:30.227Z
binance-peg-weth,weth,Binance-Peg WETH,3029.65,1834516762,0.995765,0.03288,27536251,2025-12-07T09:28:24.950Z
rain,rain,Rain,0.00757496,1800433921,0.00010489,1.40408,23795770,2025-12-07T09:28:30.707Z
pump-fun,pump,Pump.fun,0.00294667,1740261178,5.84e-05,2.0218,109843684,2025-12-07T09:28:30.797Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.62,1672648985,-0.005416122151882696,-0.11699,11606916,2025-12-07T09:28:28.096Z
wrapped-solana,sol,Wrapped SOL,131.71,1671071644,-0.6900355804607727,-0.52118,407523455,2025-12-07T09:28:24.666Z
htx-dao,htx,HTX DAO,1.65e-06,1534796589,-1.9223141634e-08,-1.15204,10287295,2025-12-07T09:28:27.597Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486223413,-2.3217673068565e-05,-0.00204,3510615,2025-12-07T09:28:21.622Z
ondo-finance,ondo,Ondo,0.462361,1460830830,-0.001400679431188767,-0.30203,30339104,2025-12-07T09:28:29.851Z
pax-gold,paxg,PAX Gold,4213.76,1431605368,-0.14770810613299545,-0.00351,38725263,2025-12-07T09:28:30.117Z
hash-2,hash,Provenance Blockchain,0.02691546,1399366050,-0.001979206118509741,-6.84973,2846.81,2025-12-07T09:28:27.399Z
worldcoin-wld,wld,Worldcoin,0.576437,1378474005,0.00063726,0.11067,61306870,2025-12-07T09:28:23.811Z
global-dollar,usdg,Global Dollar,0.999815,1368251777,3.642e-05,0.00364,7270430,2025-12-07T09:28:27.164Z
kaspa,kas,Kaspa,0.050627,1355564867,-0.001688275831678791,-3.22714,18824797,2025-12-07T09:28:28.113Z
bfusd,bfusd,BFUSD,0.99934,1319261711,-0.000114191497872063,-0.01143,7282807,2025-12-07T09:28:24.608Z
kucoin-shares,kcs,KuCoin,10.16,1318312067,0.132098,1.31778,3289385,2025-12-07T09:28:28.331Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302281963,0.00044346,0.04009,571289,2025-12-07T09:28:21.600Z
quant-network,qnt,Quant,89.45,1301171602,-0.4837012077798164,-0.53783,15918117,2025-12-07T09:28:30.890Z
ripple-usd,rlusd,Ripple USD,0.999848,1292853604,0.00045264,0.04529,26500157,2025-12-07T09:28:30.968Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122223,1289948369,0.00170633,1.41584,50369393,2025-12-07T09:28:30.579Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999915,1288743995,0.00018142,0.01815,131906183,2025-12-07T09:28:25.035Z
rocket-pool-eth,reth,Rocket Pool ETH,3482.85,1275309050,4.15,0.11939,1190598,2025-12-07T09:28:30.968Z
aptos,apt,Aptos,1.72,1265182812,0.00585205,0.3416,209577388,2025-12-07T09:28:23.777Z
sky,sky,Sky,0.052439,1202074725,-0.000639479419520105,-1.20479,8338848,2025-12-07T09:28:20.832Z
wbnb,wbnb,Wrapped BNB,888.78,1199960889,6.12,0.69322,254552718,2025-12-07T09:28:28.733Z
gatechain-token,gt,Gate,10.23,1199923286,0.0826,0.81435,1223821,2025-12-07T09:28:27.058Z
algorand,algo,Algorand,0.133019,1172982489,0.00012123,0.09122,36348276,2025-12-07T09:28:23.511Z
arbitrum,arb,Arbitrum,0.206639,1161396655,0.00360598,1.77606,75741496,2025-12-07T09:28:23.972Z
official-trump,trump,Official Trump,5.67,1133800243,-0.0793041061793831,-1.37967,153460325,2025-12-07T09:28:29.839Z
binance-staked-sol,bnsol,Binance Staked SOL,143.16,1129972256,-0.7194567966504053,-0.50004,1300107,2025-12-07T09:28:24.698Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3210.16,1090868714,-1.8303388636527416,-0.05698,100515,2025-12-07T09:28:28.175Z
vechain,vet,VeChain,0.01254764,1080859256,-6.0181531363872e-05,-0.47733,15374156,2025-12-07T09:28:23.098Z
filecoin,fil,Filecoin,1.48,1069469759,-0.000682226947175124,-0.04617,66132973,2025-12-07T09:28:27.020Z
cosmos,atom,Cosmos Hub,2.21,1066097004,-0.003647622001729633,-0.16486,27892460,2025-12-07T09:28:25.968Z
usdtb,usdtb,USDtb,0.99971,1049226440,-0.000760684920912968,-0.07603,65069,2025-12-07T09:28:22.390Z
ignition-fbtc,fbtc,Function FBTC,88971,1044518814,-707.198959595291,-0.78859,19525.22,2025-12-07T09:28:27.713Z
flare-networks,flr,Flare,0.01298711,1042940187,-3.0836385083235e-05,-0.23688,3557459,2025-12-07T09:28:28.258Z
