id,symbol,name,current_price,market_cap,price_change_24h,price_change_pct_24h,total_volume,last_updated
monero,xmr,Monero,378.07,7007159251,-18.12011434715049,-4.57362,103034181,2025-12-07T09:45:35.393Z
ethena-usde,usde,Ethena USDe,0.999189,6702861462,-0.000533384206585552,-0.05335,78843601,2025-12-07T09:45:43.749Z
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,89202,6470584233,-416.87069038474874,-0.46516,153245771,2025-12-07T09:45:42.758Z
litecoin,ltc,Litecoin,81.7,6258068965,1.13,1.39615,371203779,2025-12-07T09:45:34.713Z
sui,sui,Sui,1.57,5858220108,0.03707141,2.42162,566342604,2025-12-07T09:45:38.871Z
avalanche-2,avax,Avalanche,13.35,5727659230,0.073729,0.55551,271853747,2025-12-07T09:45:41.637Z
hedera-hashgraph,hbar,Hedera,0.133425,5668366853,0.00014207,0.10659,90293486,2025-12-07T09:45:33.508Z
zcash,zec,Zcash,336.76,5532079143,-12.221105951032996,-3.50196,629864480,2025-12-07T09:45:40.524Z
shiba-inu,shib,Shiba Inu,8.39e-06,4947601992,3.2714e-08,0.39128,101293171,2025-12-07T09:45:37.826Z
dai,dai,Dai,0.99942,4336814099,-0.000283241371256904,-0.02833,62295306,2025-12-07T09:45:43.035Z
susds,susds,sUSDS,1.078,4209497333,-0.006647877694849536,-0.61264,3962184,2025-12-07T09:45:38.913Z
world-liberty-financial,wlfi,World Liberty Financial,0.147102,4020907084,-0.00195835987108417,-1.31381,70285057,2025-12-07T09:45:40.569Z
usdt0,usdt0,USDT0,0.999972,3951845501,-5.8136141139031e-05,-0.00581,93664728,2025-12-07T09:45:40.249Z
the-open-network,ton,Toncoin,1.57,3851504890,-0.003723484327282867,-0.23589,63837404,2025-12-07T09:45:39.167Z
paypal-usd,pyusd,PayPal USD,0.999737,3845360325,-4.768120301879e-05,-0.00477,48988346,2025-12-07T09:45:36.371Z
crypto-com-chain,cro,Cronos,0.102861,3841874313,-0.001368781357010296,-1.31323,11155508,2025-12-07T09:45:42.845Z
ethena-staked-usde,susde,Ethena Staked USDe,1.21,3667373586,0.000338,0.02799,25225251,2025-12-07T09:45:43.667Z
uniswap,uni,Uniswap,5.53,3483681779,0.03879304,0.70657,186198207,2025-12-07T09:45:39.581Z
mantle,mnt,Mantle,1.069,3476137132,-0.003674034728482045,-0.34264,61755040,2025-12-07T09:45:34.938Z
polkadot,dot,Polkadot,2.11,3474264896,0.00882168,0.41943,132327912,2025-12-07T09:45:36.841Z
aave,aave,Aave,188.14,2852313560,4.05,2.1993,169184801,2025-12-07T09:45:40.854Z
usd1-wlfi,usd1,USD1,0.99907,2724955384,-4.371984795415e-06,-0.00044,199310473,2025-12-07T09:45:39.681Z
bittensor,tao,Bittensor,280.28,2689815629,2.54,0.9154,68460106,2025-12-07T09:45:42.023Z
bitget-token,bgb,Bitget Token,3.54,2474151542,0.02749437,0.78378,45770059,2025-12-07T09:45:41.886Z
okb,okb,OKB,107.12,2250415692,2.68,2.56203,34056133,2025-12-07T09:45:35.904Z
canton-network,cc,Canton,0.06235,2235038237,0.00176488,2.91307,17142098,2025-12-07T09:45:42.228Z
tether-gold,xaut,Tether Gold,4190.56,2187901517,-20.673736008149717,-0.49092,209653411,2025-12-07T09:45:38.896Z
falcon-finance,usdf,Falcon USD,0.999506,2187706922,0.00024151,0.02417,791399,2025-12-07T09:45:44.209Z
memecore,m,MemeCore,1.28,2181638803,-0.06718459097069385,-4.99595,12368140,2025-12-07T09:45:34.980Z
near,near,NEAR Protocol,1.69,2169112107,-0.013077468584202112,-0.76678,141636603,2025-12-07T09:45:35.696Z
ethereum-classic,etc,Ethereum Classic,13.16,2036859160,-0.04991755184312474,-0.37778,43031816,2025-12-07T09:45:43.805Z
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2028557862,0.0,0.0,0.0,2025-12-07T09:45:06.582Z
aster-2,aster,Aster,0.948893,1991911257,-0.04517443439150115,-4.5444,163645895,2025-12-07T09:45:41.312Z
ethena,ena,Ethena,0.258118,1986315504,2.479e-05,0.00961,120479086,2025-12-07T09:45:43.787Z
pepe,pepe,Pepe,4.47e-06,1879571134,9.7846e-08,2.23926,219944991,2025-12-07T09:45:36.523Z
internet-computer,icp,Internet Computer,3.44,1865207715,-0.052571308832892516,-1.50352,48384009,2025-12-07T09:45:34.179Z
jito-staked-sol,jitosol,Jito Staked SOL,164.4,1864601658,-0.8901276381480443,-0.53853,8904321,2025-12-07T09:45:34.118Z
pi-network,pi,Pi Network,0.221608,1850166598,-0.004435728002628536,-1.96233,10914323,2025-12-07T09:45:36.440Z
binance-peg-weth,weth,Binance-Peg WETH,3028.77,1834174382,-2.743050429847699,-0.09048,27591385,2025-12-07T09:45:42.370Z
rain,rain,Rain,0.00758626,1801109631,0.000112,1.49847,23937448,2025-12-07T09:45:37.094Z
pump-fun,pump,Pump.fun,0.00294446,1738275292,5.162e-05,1.78438,109178177,2025-12-07T09:45:41.715Z
wrapped-solana,sol,Wrapped SOL,131.93,1673791227,-0.7452519965391389,-0.56171,408248152,2025-12-07T09:45:40.757Z
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,4.62,1671970196,-0.008934058552689805,-0.19289,11407381,2025-12-07T09:45:34.192Z
htx-dao,htx,HTX DAO,1.65e-06,1531835411,-2.2421541494e-08,-1.34346,10283798,2025-12-07T09:45:33.576Z
syrupusdc,syrupusdc,syrupUSDC,1.14,1486174400,0.00022467,0.01971,4239526,2025-12-07T09:45:38.577Z
ondo-finance,ondo,Ondo,0.461902,1459429978,-0.002625775956038134,-0.56526,30311702,2025-12-07T09:45:36.010Z
pax-gold,paxg,PAX Gold,4213.54,1431648959,-1.032337032693249,-0.02449,38367639,2025-12-07T09:45:36.432Z
hash-2,hash,Provenance Blockchain,0.02668039,1387157819,-0.002214158612871837,-7.6629,2872.06,2025-12-07T09:45:33.378Z
worldcoin-wld,wld,Worldcoin,0.575937,1375043685,8.685e-05,0.01508,56852825,2025-12-07T09:45:40.329Z
global-dollar,usdg,Global Dollar,0.999809,1368221000,-2.7366542520224e-05,-0.00274,7517296,2025-12-07T09:45:33.117Z
kaspa,kas,Kaspa,0.050836,1359922671,-0.00144761326890068,-2.76877,18799755,2025-12-07T09:45:34.234Z
bfusd,bfusd,BFUSD,0.999436,1319123620,2.53e-06,0.00025,7285082,2025-12-07T09:45:41.576Z
kucoin-shares,kcs,KuCoin,10.12,1312814529,0.099547,0.99312,3125304,2025-12-07T09:45:34.330Z
hashnote-usyc,usyc,Circle USYC,1.11,1309979327,0.0,0.0,470.93,2025-12-06T14:01:14.528Z
syrupusdt,syrupusdt,syrupUSDT,1.11,1302282563,0.00044416,0.04015,571282,2025-12-07T09:45:38.595Z
quant-network,qnt,Quant,89.39,1301327611,-0.3182130546223192,-0.35472,15903410,2025-12-07T09:45:37.285Z
ripple-usd,rlusd,Ripple USD,0.999435,1292407796,-0.000124621281988535,-0.01247,29574110,2025-12-07T09:45:37.345Z
polygon-ecosystem-token,pol,POL (ex-MATIC),0.122183,1290438218,0.00162119,1.34469,50225218,2025-12-07T09:45:36.771Z
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.99979,1288820910,5.733e-05,0.00573,128538076,2025-12-07T09:45:41.933Z
rocket-pool-eth,reth,Rocket Pool ETH,3482.71,1274123004,-2.0334210474225074,-0.05835,1190468,2025-12-07T09:45:37.310Z
aptos,apt,Aptos,1.71,1262538749,0.00677055,0.39637,208212292,2025-12-07T09:45:41.178Z
sky,sky,Sky,0.052516,1203214533,-0.000550491856895013,-1.03736,8389455,2025-12-07T09:45:37.905Z
gatechain-token,gt,Gate,10.25,1203127100,0.111672,1.10144,1969580,2025-12-07T09:45:44.232Z
wbnb,wbnb,Wrapped BNB,888.5,1199069527,5.28,0.59796,233980154,2025-12-07T09:45:40.493Z
algorand,algo,Algorand,0.132995,1172815492,-8.4751210901124e-05,-0.06368,27618810,2025-12-07T09:45:40.854Z
arbitrum,arb,Arbitrum,0.206275,1160534922,0.00305871,1.50515,75921412,2025-12-07T09:45:41.196Z
official-trump,trump,Official Trump,5.68,1135272346,-0.06707819731166875,-1.16786,154611822,2025-12-07T09:45:36.006Z
binance-staked-sol,bnsol,Binance Staked SOL,143.3,1130997916,-0.8451969602724603,-0.58637,1302694,2025-12-07T09:45:41.685Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,3206.84,1090981730,-1.6563647182219938,-0.05162,122546,2025-12-07T09:45:34.198Z
vechain,vet,VeChain,0.01252837,1077522925,-7.2455608771307e-05,-0.57501,15325543,2025-12-07T09:45:39.533Z
filecoin,fil,Filecoin,1.48,1068736005,-0.002027528551959756,-0.13711,66228784,2025-12-07T09:45:33.266Z
cosmos,atom,Cosmos Hub,2.21,1062832398,-0.006520042136359372,-0.29461,27343967,2025-12-07T09:45:43.046Z
usdtb,usdtb,USDtb,0.999852,1049823378,-0.000965700792031621,-0.09649,65078,2025-12-07T09:45:39.316Z
ignition-fbtc,fbtc,Function FBTC,88953,1043037748,-611.9303565826849,-0.68323,20228,2025-12-07T09:45:41.362Z
flare-networks,flr,Flare,0.01296933,1041570512,-3.8268089086919e-05,-0.2942,3647555,2025-12-07T09:45:43.894Z
