id,title,description,price,price_million,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images_count,crawled_at
129542159,"THANH TRÌ GIÁP HOÀNG MAI, 100m2, NGÕ THÔNG Ô TÔ TRÁNH, MT RỘNG  15 TỶ","THANH TRÌ GIÁP HOÀNG MAI, 100m2, NGÕ THÔNG Ô TÔ TRÁNH, MT RỘNG GIÁ 15 TỶ
Chính chủ A. Thành gửi bán mảnh đất tại con ngõ thông ô tô tránh khắp ngả tặng kèm căn nhà 3 tầng đầy đủ công năng, cạnh nhà là khu vui chơi công cộng. Vị trí đẹp nằm ở trung tâm Thanh Trì giáp với Hoàng mai. Cách bến xe nước ngầm khoảng 600m. Tiện ích ngập tràn! Diện tích rộng, ngõ to, mặt tiện hơn 4m phù hợp xây buidling hoặc Nhà dòng tiền. Hàng xóm đang kinh doanh dòng tiền 80t/tháng.",15000000000,15000.0,84,178571428.57142857,Hà Nội,Huyện Thanh Trì,Thị trấn Văn Điển,Ngọc hồi,20.946636,105.844475,,1040,1765270384000,,2025-12-09T15:21:12.594640+00:00
129240594,"Bán CCMN 2ngủ 2wc Siêu Đẹp Xịn Xò, Giá Rẻ - Nhân Hoà, Vũ Trọng Phụng","🩷 Bán CCMN 2N2Wc, Rộng Rẻ. Tầng trung 5/8. Nội Thất Siêu Xịn Đẹp

✅ Khu Vực Quan Nhân, Nhân Hoà, Vũ Trọng Phụng, Gần nhiều trường đh và tiện ích rất nhiều

✅ Dt 55m 2pn 1k 1logia 2wc rộng( phù hợp gia đình đông người)

✅ Thang máy bảo vệ 24/24, an ninh tốt

✅ Cam kết tặng đồ đạc như hình: điều hoà, bếp từ, 02 bộ giường tủ , Sofa, tủ lạnh...

✅ Nhà vuông vắn, chắc chắn thiết kế thông minh hiện đại. An toàn Pccc đầy đủ

✅ Chuẩn Pháp Lý có sổ gốc cả toà, mua bán công chứng vi bằng

🤝 Giá rẻ 2,xx tỷ có thương lượng lấy may cho gia đình 

☎️ A/C qtam xin gọi Mr Công ***( zalo.mess,toktok...) để xem nhà mua giá chính chủ#ccmnhanoi #chungcuminihanoi #chungcugiare #chungcuminihanoidep #banchungcuminihanoi",2290000000,2290.0,77,29740259.74025974,Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Phố Nhân Hòa,21.002077,105.80849,,1010,1765282453000,,2025-12-09T15:21:12.594640+00:00
128892946,"66m2 Cực Đẹp Ngay Mặt Ngõ Phố Trạm, Aeon Long Biên","-	Diện tích 66m2/ Đất
-	Mặt tiền 4m = hậu, hướng Đông Bắc
-	Trước hơn 4m ô tô vào, cách 1 nhà ra mặt ngõ phố Trạm kinh doanh sầm uất, 50m ra Cầu Vĩnh Tuy sang phố chỉ 2p
-	Sổ đỏ chính chủ, ko tranh chấp quy hoạch
Giá: Nhỉnh 13 tỷ
Phở bò/zép lào: Huy Định *** xem nhà và tư vấn miễn phí 24/7",13000000000,13000.0,81,160493827.16049382,Hà Nội,Quận Long Biên,Phường Long Biên,Đường Cổ Linh,21.031935,105.87937,,1040,1765269121000,,2025-12-09T15:21:12.594640+00:00
129543187,cho thuê phòng tại Thuỵ khuê,"Nhà mặt đất không chung chủ,có gác sép,wc,bếp.ai có nhu cầu xin liên hệ.gần trường chợ,bệnh viện thu cúc",3500000,3.5,78,44871.79487179488,Hà Nội,Quận Tây Hồ,Phường Thụy Khuê,Số 1 Ngách 378/39/31 Thuỵ Khuê,21.046133,105.82462,,1050,1765267082000,,2025-12-09T15:21:12.594640+00:00
129576469,Lô góc chung cư Pháp Vân nhà đẹp 2 thoáng ở ngay 75m 2 T4 tổng 2ngủ gi,"CĂN HỘ ĐẸP LUNG LINH TẶNG   FULL NỘI THẤT - LÔ GÓC  - PHÒNG NÀO CŨNG CÓ CỬA SỔ - VIEW TRƯỜNG TIỂU HỌC PHÁP VÂN -  NGAY KHU ẨM THỰC - KHU BIỆT THỰ - TIỆN ÍCH MIỄN BÀN

Lô góc chung cư Pháp Vân nhà đẹp 2 thoáng ở ngay 75m 2 T4 tổng 2ngủ giá 4.95 tỷ sổ CC có TL

 DT - 74M  2PN 1 WC, KHÁCH RỘNG  , BẾP,  BAN CÔNG 


+ Các tiện ích xung quanh : quanh khu vực trường , chợ đầu mối lớn nhất , đầu ngõ thủ đô , nằm trên con đường huyết nối 
.+ Đường mở rộng , giao thông vô cùng thuận lợi.
+ Khu dân cư văn minh , an ninh đảm bảo, hưởng toàn bộ tiện ích , phù hợp mọi nhu cầu an cư lập nghiệp.

.+ Pháp Lý: Sổ đỏ  chính chủ , sẵn sàng sang tên.
LH Tú để xem nhà ngay",4950000000,4950.0,80,61875000.0,Hà Nội,Quận Hoàng Mai,Phường Thanh Trì,Pháp Vân,20.994942,105.890686,,1010,1765273103000,,2025-12-09T15:21:12.594640+00:00
123731479,GÁC XÉP FULL ĐỒ GIÁ RẺ KHU VỰC TÂN TRIỀU - VĂN QUÁN,"🔥300 NGUYỄN XIỂN - 53 TÂN TRIỀU - PHÒNG CÓ GÁC XÉP MẶT SÀN 30M2 - FULL ĐỒ Ở LUÔN - RẺ HƠN BÓ RAU NGOÀI CHỢ - RỘNG RÃI 🔥

   🏠🏠  Vị trí:53 TÂN TRIỀU - 300 NGUYỄN XIỂN

  🎀 Giá :  3tr550  - 3tr750 🥶🥶
                  
✔ Phòng chỉ cần ở - setup lung linh - sạch 
✔ Xung quanh tiện ích , quán xá , siêu thị
✔ An ninh , camera quanh tòa nhà 
✔ Vệ sinh hàng tuần , có hotline hỗ trợ 24/24

✅Gần : Cách #Công_nghệ_GTVT_500m,  #Kiến_trúc , #Sư_phạm_nt_TW , ...

📲Liên hệ ngay  : Em Phương tư vấn miễn phí xem phòng free - Ưng là cọc",3950000,3.95,86,45930.232558139534,Hà Nội,Quận Hà Đông,Phường Văn Quán,Đường Chiến Thắng,20.97817,105.7971,,1010,1765290918000,,2025-12-09T15:21:12.594640+00:00
129420311,❌ CHÍNH CHỦ CẦN TIỀN BÁN GẤP TẠI TIỀN PHONG MÊ LINH HÀ NỘI,"70 mét vuông mặt trước của lô đất 5m ngõ ô tô và tận đất,cách 20 m ra đường ô tô chánh tiện ích xung quanh trường học chợ trung tâm y tế chỉ 200m.giao thông thuận tiện kết nối đường Võ Văn kiệt chỉ 300 m đi sân bay quốc tế Nội Bài chỉ mất 4 km đi cầu Thăng Long chỉ mất 5 km vị trí lô đất nằm giữa hai khu công nghiệp lớn bắc thằng long và khu công nghiệp mê linh.quan tâm thì Alo ngay để được giá tốt",3400000000,3400.0,124,27419354.83870968,Hà Nội,Huyện Mê Linh,Xã Tiền Phong,Quốc Lộ 23B,21.160532,105.76446,,1040,1765289631000,,2025-12-09T15:21:12.594640+00:00
128306712,TÔI bán nhà HOÀ MÃ - NTM 197M2 8T THANG MÁY thuê 385TR/Tháng 167 tỷ,"Gia đình cần chuyển đổi mục đích kinh doanh nên cần bán nhà mặt phố HOÀ MÃ - NGÔ THÌ NHẬM 197M2 8T THANG MÁY cho thuê 385TR/Tháng.
-Mặt phố lớn trung tâm quận Hai Bà Trưng  Khu vực kinh doanh, văn phòng cực kỳ sầm uất.
-Cách Hồ Hoàn Kiếm chỉ 5 phút di chuyển.
-Giao thông thuận tiện: Kết nối nhanh các tuyến phố Phố Huế  Trần Xuân Soạn  Trần Nhân Tông  Lê Ngọc Hân
-Vỉa hè rộng, đường thông thoáng, ô tô đỗ thoải mái ngày đêm.
-Kết cấu: 8 tầng nổi + 1 hầm.
-Thiết kế thông sàn toàn bộ các tầng, phù hợp setup văn phòng, ngân hàng, showroom, spa cao cấp
-Thang máy nhập khẩu, nội thất cơ bản hiện đại, tiện nghi.
Pháp lý: Sổ đỏ vuông đẹp, chính chủ giao dịch ngay, đầy đủ GPXD, PCCC.
Nay gia đình rao bán 167 tỷ nhưng có thương lượng cho khách mua nhà thiện chí.
Liên hệ: Nguyễn Vinh Trí.
SĐT: ***
Có gia lộc cho khách thiện chí mua.
Miễn trung gian môi giới.",167000000000,167000.0,76,2197368421.0526314,Hà Nội,Quận Hai Bà Trưng,Phường Ngô Thì Nhậm,hoà mã,21.016611,105.85325,,1020,1765284779000,,2025-12-09T15:21:12.594640+00:00
126991897,"Chỉ 3,82 tỷ nhà DT40m² 4T Sẵn Ở Luôn- ô tô đỗ cổng. Gần ĐẠi Lộ TL","- Diện tích: 42m², phong thủy tốt. Nằm tại Cát Thuế- Vân Côn
- Kết cấu: 4 tầng kiên cố, 4 phòng ngủ, phòng nào cũng có cửa sổ thoáng sáng.
- Full nội thất cơ bản- Có tặng kèm điều hòa
- Vị trí: Ô tô đỗ cách 30m, đường rộng, dễ đi lại.
- Tiện ích xung quanh:
+ Gần chợ, siêu thị, cửa hàng tiện lợi.
+ Trường học các cấp trong bán kính ngắn.
+ Khu dân cư an ninh, hàng xóm thân thiện.
+ Nối nhanh tới Đại lộ Thăng Long & đường vành đai 4, vài phút về Trung Tâm Hà Nội.
- Tiềm năng đầu tư:
- Pháp lý : Chuẩn, rõ ràng .
- Giá: 3,82 tỷ rẻ nhất khu vực, mua ở hay cho thuê đều sinh lời - "" Đảm bảo không căn nào rẻ hơn""",3820000000,3820.0,89,42921348.31460674,Hà Nội,Huyện Hoài Đức,Xã Song Phương,Đường Đại lộ Thăng Long,21.005192,105.686966,,1020,1765279441000,,2025-12-09T15:21:12.594640+00:00
129558040,CHO THUÊ PHÒNG TRỌ 21m2 TẠI TÂY HỒ,"👉Phòng sạch đẹp y như hình, CÓ ĐIỀU HOÀ
👉Không chung chủ, giờ giấc tự do thoải mái
👉Camera an ninh và có bảo vệ 24/7

💥THIẾT KẾ: nhà cực thoáng mát, tất cả các phòng đều có cửa sổ, gác xép, phơi đồ ngoài ban công
👍Giá cho thuê: 2 triệu2/ tháng
💥 GIÁ THUÊ KHÔNG ĐIỀU HOÀ: 1 triệu6/ tháng

Lưu ý: không phải môi giới, không mất phí
🌟Liên hệ : *** cô Khuyên hoặc *** e Bảo",2200000,2.2,78,28205.128205128207,Hà Nội,Quận Tây Hồ,Phường Xuân La,Lạc Long Quân,21.059675,105.80408,,1050,1765268822000,,2025-12-09T15:21:12.594640+00:00
129549820,MỸ ĐÌNH - 35m² – 5 tầng – MT 3.2m – 8.6 tỷ có TL.,"MỸ ĐÌNH - 35m² – 5 tầng – MT 3.2m – 8.6 tỷ có TL.
NHÀ ĐẸP Ở NGAY – GẦN SÂN VẬN ĐỘNG MỸ ĐÌNH – GẦN ĐƯỜNG ĐUA F1 – PHÚ ĐÔ

Nhà dân xây tâm huyết, full nội thất, ánh sáng ngập tràn, sau nhà có khe thoáng. Thiết kế hiện đại, ô chờ thang máy, công năng tối ưu – dọn vào ở ngay.

Công năng:
	•	Tầng 1: Phòng khách + bếp cực đẹp.
	•	Tầng 2–3: 4 ngủ full nội thất, WC giữa.
	•	Tầng 4: 1 phòng lớn + 1 phòng nhỏ + sân phơi thoáng sáng.
	•	Tầng 5: Tum + sân trồng cây.
👉 Phù hợp vừa ở vừa cho thuê 6 phòng dòng
Pháp lý chuẩn, sẵn sàng giao dịch.

Liên hệ: Em Lương – Nhà Đẹp *** để xem nhà và tư vấn chi tiết.",8600000000,8600.0,121,71074380.16528925,Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Mỹ đình,21.027958,105.7718,,1020,1765269540000,,2025-12-09T15:21:12.594640+00:00
129580061,LÔ GÓC BẮC TỪ LIÊM - Ô TÔ 16 CHỖ QUA - GIÁ CHỈ 7 TỶ,"Diện tích 42m2, lô góc 2 mặt thoáng, ngõ thông xe 16 chỗ chạy vòng quanh.

Thiết kế 5 tầng, 6 phòng ngủ khép kín.

Full nội thất xịn sò, chỉ việc xách vali về ở
Liên hệ zl ***",7000000000,7000.0,129,54263565.89147287,Hà Nội,Quận Bắc Từ Liêm,Phường Liên Mạc,Đường Liên Mạc,21.087278,105.739456,,1020,1765285179000,,2025-12-09T15:21:12.594640+00:00
129544728,"Chính chủ cần bán mảnh đất thổ cư tại Gia Thượng, phường Ngọc Thụy, Lo","Chính chủ cần bán mảnh đất thổ cư tại Gia Thượng, phường Ngọc Thụy, Long Biên – vị trí dân cư hiện hữu, an ninh tốt.
•	Đất ở đô thị, pháp lý rõ ràng – sang tên luôn•	Diện tích sử dụng:38 mét  
•	Mặt bằng thoáng, đất rộng hiếm có trong khu
•	Ngõ đi thẳng, ô tô dừng cách đất ~20m•	Xung quanh nhiều nhà mới xây, hạ tầng đồng bộ
Tiện ích xung quanh:•Gần trường, chợ Gia Thượng .Gần cầu Long Biên, dễ di chuyển vào trung tâm .Khu dân trí ổn định, phù hợp xây nhà ở hoặc đầu tư giữ tài sản
💰 Giá bán: 6X  tỷ (Có thương lượng 
cho khách thiện chí)
📘 Sổ sẵn, giao dịch nhanh.
📞 Liên hệ: [SĐT ***]",6800000000,6800.0,81,83950617.28395061,Hà Nội,Quận Long Biên,Phường Ngọc Thụy,Ngõ 572/18 Ngọc Thuỵ,21.058859,105.85839,,1020,1765267381000,,2025-12-09T15:21:12.594640+00:00
129575455,"NHÀ PHÂN LÔ LÊ TRỌNG TẤN,52M², MẶT TIỀN 4M, THANG MÁY, Ô TÔ VÀO NHÀ","Phố Lê Trọng Tấn – khu quân đội, an ninh cực tốt
 • Ngõ phân lô, đường ô tô tránh, sạch – đẹp – văn minh.
 • Liền kề Trường Chinh – Tôn Thất Tùng – Sân Golf.
 • Gần BV Bệnh viện ĐH Y – Artemis Mall – rạp chiếu phim.

🏡 Thiết kế sang trọng , thang máy xịn sò, ốp thạch cao, đủ công năng : t1 kinh doanh, t234 3 ngủ, t5 phòng thờ sân phơi siêu chill. 

🎯 Phù hợp: Khách cần nhà sang, gia đình có thu nhập tốt, khách mua để ở lâu dài.
Giá : 14.5 tỷ ( có thương lượng ) 
📘 Sổ đỏ chính chủ – sẵn giao dịch.",14500000000,14500.0,77,188311688.3116883,Hà Nội,Quận Thanh Xuân,Phường Khương Mai,Phố Lê Trọng Tấn,20.999857,105.82798,,1020,1765270328000,,2025-12-09T15:21:12.594640+00:00
129580064,🍀 🍀 Đất Vàng 81m2 Thị Trấn Chi Đông - ô tô 🚘 5 Chỗ đậu cửa – Gần Big C,"🍀 🍀 Đất Vàng 81m2 Thị Trấn Chi Đông - ô tô 🚘 5 Chỗ đậu cửa – Gần Mê Linh Plaza
✅Mô tả:
 👉Diện tích: 81.2m, MT=Hậu: 4m full thổ cư
👉 Đường trước đất  thoáng rộng, ô tô 🚘 5 Chỗ đậu cửa, Thị trấn Chi Đông, Mê Linh
👉 Tiện ích khỏi bàn: Gần Chợ Chi Đông, Mê Linh Plaza (Big C Mê Linh), KCN Quang Minh, Trường học các cấp, cách cầu Thăng Long chỉ 20 phút đi xe 
 👉 Sổ sách pháp lý chuẩn - sẵn sàng giao dịch",3300000000,3300.0,124,26612903.22580645,Hà Nội,Huyện Mê Linh,Thị trấn Chi Đông,Quang Minh,21.20485,105.75565,,1040,1765285180000,,2025-12-09T15:21:12.594640+00:00
129579041,95M- 3 NGỦ - CĂN GÓC- CHUNG CƯ X2 ĐẠI KIM,"Vị trí toà nhà: Toà CT3X2 toạ lạc tại Đại Kim Hoàng Liệt- Hà Nội
- Diện tích: 95 m
- Thiết kế: 3 ngủ -2wc
- Tình trạng:  Nội thất đầy đủ 
- Pháp lý:  Sổ đỏ chính chủ
- 7,1 tỷ ( Có thương lượng)
- Liên hệ: *** xem nhà 24/7!",7100000000,7100.0,80,88750000.0,Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Trần Hòa,20.974,105.82537,,1010,1765281434000,,2025-12-09T15:21:12.594640+00:00
